Employee_ID,Age,Marital_Status,Distance_From_Home,Department,Job_Role,Business_Travel,Education_Field,Monthly_Income,Years_At_Company,Years_Since_Promotion,Job_Satisfaction,Performance_Rating,Work_Life_Balance,Attrition
EMP_4470,52.0,D,18.0,Manufacturing,Legal Counsel,Travel_Frequently,Arts,8410.0,9,8,4.0,4,4,No
EMP_2251,45.0,Married,24.0,Research & Development,Manufacturing Director,Travel_Rarely,Life Sciences,23712.0,6,5,2.0,2,1,
EMP_3453,28.0, Married ,15.0,Finance,Recruiter,Travel_Rarely,Medical,20662.0,12,0,1.0,3,3,YES
EMP_6481,39.0,,30.0,Sales,Sales Representative,Non-Travel,MBA,24989.0,17,7,1.0,2,2,N
EMP_4544,24.0,M,24.0,Legal,Manufacturing Director,Non-Travel,Other,8694.0,2,1,,4,1,no
EMP_6926,30.0, Married ,23.0,Sales,Customer Service Rep,Travel_Rarely,Life Sciences,6965.0,5,0,4.0,4,1,No
EMP_5929,44.0,Single,2.0,Customer Support,Customer Service Rep,Non-Travel,Marketing,4379.0,2,1,3.0,4,1,Y
EMP_8927,26.0,S,29.0,Sales,Paralegal,Travel_Frequently,Life Sci,19858.0,3,3,1.0,2,2,
EMP_7807,32.0,,24.0,Human Resources,Operations Manager,Non-Travel,MBA,14228.0,12,9,3.0,2,1,YES
EMP_4998,60.0,Single,4.0,Human Resources,Sales Executive,Travel_Rarely,Marketing,7411.0,10,7,3.0,4,3,YES
EMP_2747,36.0,Divorced,19.0,Research & Development,Marketing Executive,Travel_Rarely,Med,4789.0,1,0,3.0,3,4,NO
EMP_3925,58.0,single ,27.0,Operations,Production Technician,Travel_Rarely,Technical Degree,4046.0,4,0,3.0,1,4,Yes
EMP_4286,50.0,single ,8.0,Sales,Sales Representative,Travel_Frequently,Technical Degree,22975.0,-5,1,1.0,4,1,Yes
EMP_5473,55.0,,1.0,Manufacturing,IT Manager,Non-Travel,Life Sciences,9095.0,6,0,4.0,3,2,NO
EMP_9161,29.0,married,7.0,IT,Operations Manager,Travel_Frequently,Medical,22935.0,17,1,4.0,1,3,YES
EMP_9339,45.0,,28.0,Customer Support,HR Manager,Non-Travel,MBA,7611.0,14,2,2.0,3,1,Yes
EMP_5388,32.0,Single,2.0,Operations,Recruiter,Travel_Frequently,Other,19847.0,5,0,2.0,3,2,Y
EMP_2094,52.0,Single,,Legal,Operations Manager,Travel_Frequently,Med,,18,0,2.0,4,4,N
EMP_1890,46.0,M,29.0,Human Resources,Marketing Executive,Travel_Rarely,Med,10230.0,-1,3,4.0,2,4,NO
EMP_4804,41.0,Divorced,12.0,Finance,HR Manager,Travel_Frequently,Arts,,7,1,4.0,3,4,Yes
EMP_6705,22.0,Divorced,7.0,Sales,Marketing Executive,Travel_Frequently,Life Sciences,21971.0,4,0,3.0,3,1,No
EMP_7223,28.0,,6.0,Finance,Lab Technician,Travel_Rarely,Arts,20759.0,9,8,2.0,2,4,N
EMP_7013,30.0, Married ,1.0,Sales,Recruiter,Non-Travel,Medical,5588.0,5,2,1.0,4,3,Y
EMP_2212,23.0,S,21.0,IT,Recruiter,Travel_Rarely,Life Sciences,8305.0,20,1,4.0,2,2,No
EMP_3875,24.0, Married ,19.0,Operations,Marketing Executive,Travel_Rarely,Life Sciences,3465.0,5,2,3.0,4,4,yes
EMP_4816,34.0,Married,6.0,Sales,Operations Manager,Non-Travel,Med,3993.0,7,1,2.0,2,2,Y
EMP_5413,26.0,Divorced,,IT,Accountant,Non-Travel,Medical,17466.0,8,4,3.0,3,3,
EMP_3592,37.0,Single,17.0,Finance,Research Scientist,Travel_Rarely,Medical,11692.0,16,0,1.0,4,2,no
EMP_5449,22.0,married,12.0,Customer Support,Marketing Manager,Travel_Rarely,Other,11469.0,20,8,2.0,2,1,yes
EMP_8321,48.0,Married,24.0,Finance,Sales Representative,Travel_Frequently,MBA,20232.0,17,7,1.0,1,2,N
EMP_8959,51.0,M,19.0,Human Resources,Operations Manager,Travel_Rarely,Arts,6542.0,16,3,3.0,3,2,
EMP_9272,39.0,,,Research & Development,Manufacturing Director,Travel_Rarely,Life Sciences,14397.0,12,2,2.0,2,2,YES
EMP_8687,45.0,D,30.0,Research & Development,Operations Manager,Non-Travel,Medical,21679.0,14,10,2.0,3,1,
EMP_7812,34.0,D,10.0,Operations,Sales Representative,Travel_Frequently,Other,,1,1,3.0,3,4,NO
EMP_1793,53.0,Single,13.0,Operations,Marketing Executive,Travel_Frequently,Life Sciences,22715.0,18,5,1.0,1,4,YES
EMP_6766,52.0,,21.0,Human Resources,Legal Counsel,Non-Travel,Technical Degree,14844.0,20,3,2.0,3,3,
EMP_3206,52.0,,24.0,Marketing,Lab Technician,Travel_Rarely,Medical,21242.0,9,9,1.0,4,4,No
EMP_7094,39.0,M,13.0,Legal,Research Scientist,Non-Travel,MBA,15279.0,13,3,2.0,4,4,No
EMP_9362,57.0,married,25.0,Research & Development,Sales Executive,Non-Travel,Life Sci,21421.0,2,2,2.0,4,1,no
EMP_1561,,Single,14.0,Manufacturing,Supply Chain Manager,Travel_Rarely,Medical,4935.0,13,4,3.0,1,4,YES
EMP_7291,30.0,Single,24.0,Research & Development,Sales Executive,Travel_Rarely,Life Sciences,3386.0,20,1,4.0,2,2,No
EMP_3486,49.0,M,2.0,Finance,Production Technician,Travel_Frequently,Marketing,4652.0,6,5,2.0,4,4,yes
EMP_6093,42.0,,6.0,Sales,Marketing Manager,Travel_Frequently,Life Sciences,16004.0,16,5,2.0,1,2,
EMP_9793,33.0,Married,30.0,Legal,Marketing Manager,Non-Travel,Arts,20744.0,14,5,1.0,2,2,Yes
EMP_3227,,Single,4.0,Customer Support,HR Manager,Non-Travel,Med,8718.0,8,5,3.0,4,3,Yes
EMP_3271,38.0,S,,Sales,Research Scientist,Travel_Frequently,Technical Degree,4467.0,4,4,2.0,4,4,Active
EMP_8339,24.0,married,15.0,Manufacturing,IT Manager,Non-Travel,Life Sci,16467.0,9,7,1.0,3,1,NO
EMP_1575,60.0,Married,16.0,Manufacturing,Accountant,Travel_Frequently,MBA,3723.0,14,10,3.0,4,4,
EMP_5275,,Single,12.0,Human Resources,Supply Chain Manager,Travel_Rarely,Life Sciences,16574.0,3,3,4.0,2,1,Active
EMP_5774,23.0,Married,20.0,Finance,Finance Analyst,Travel_Rarely,MBA,4270.0,18,1,3.0,2,1,N
EMP_7664,55.0,Married,24.0,Marketing,Paralegal,Travel_Rarely,Life Sciences,14103.0,1,1,4.0,3,4,N
EMP_9992,24.0,Married,22.0,Human Resources,Research Scientist,Non-Travel,Med,4661.0,9,2,3.0,4,3,NO
EMP_4779,23.0, Married ,26.0,Finance,Paralegal,Travel_Rarely,MBA,,18,10,1.0,4,1,YES
EMP_1122,57.0,single ,27.0,IT,Production Technician,Travel_Frequently,Life Sci,8036.0,6,3,3.0,4,1,No
EMP_5877,49.0,S,1.0,Human Resources,Customer Service Rep,Travel_Rarely,Life Sci,16650.0,19,4,2.0,2,2,
EMP_9067,35.0,single ,6.0,Human Resources,Recruiter,Travel_Rarely,Life Sciences,N/A,9,8,1.0,1,4,NO
EMP_7010,40.0,Single,5.0,Finance,Operations Manager,Travel_Frequently,Life Sci,20028.0,18,6,1.0,4,4,Yes
EMP_5084,45.0,M,18.0,Research & Development,Operations Manager,Travel_Rarely,Medical,12684.0,16,1,2.0,1,3,NO
EMP_6179,38.0,,9.0,Manufacturing,Software Engineer,Travel_Rarely,Technical Degree,20389.0,19,0,4.0,1,1,no
EMP_5219,39.0,Single,10.0,Research & Development,Software Engineer,Travel_Frequently,Other,23297.0,19,1,3.0,3,1,no
EMP_4928,27.0,married,16.0,Marketing,Support Specialist,Travel_Frequently,Marketing,24922.0,3,1,4.0,2,2,
EMP_2950,25.0, Married ,23.0,Finance,Marketing Executive,Travel_Rarely,Life Sciences,18691.0,9,9,1.0,1,3,N
EMP_6316,55.0,Divorced,3.0,IT,Software Engineer,Travel_Rarely,Life Sci,3281.0,9,2,2.0,3,3,YES
EMP_2310,56.0,Divorced,12.0,Sales,Sales Representative,Travel_Rarely,Other,,6,3,4.0,2,4,Y
EMP_6131,48.0,M,9.0,Customer Support,Customer Service Rep,Travel_Frequently,MBA,18702.0,1,1,4.0,4,1,no
EMP_4413,27.0,Divorced,7.0,Manufacturing,Customer Service Rep,Travel_Rarely,MBA,22750.0,19,9,2.0,4,3,YES
EMP_2471,22.0,Married,17.0,IT,HR Manager,Travel_Frequently,Technical Degree,9117.0,10,10,4.0,3,3,NO
EMP_8113,34.0,S,27.0,Finance,IT Manager,Non-Travel,Arts,19136.0,5,2,2.0,4,2,N
EMP_4426,48.0,D,29.0,IT,Marketing Executive,Non-Travel,Other,13710.0,5,4,4.0,4,4,No
EMP_7221,28.0,D,27.0,Customer Support,Production Technician,Non-Travel,Med,12358.0,15,7,3.0,1,2,N
EMP_3402,50.0,Married,23.0,IT,Sales Representative,Travel_Frequently,Med,23817.0,12,1,3.0,1,4,
EMP_1088,58.0,S,18.0,Finance,Research Scientist,Travel_Frequently,Technical Degree,22140.0,19,8,1.0,2,1,NO
EMP_6317,22.0,Married,14.0,IT,Recruiter,Travel_Frequently,MBA,22262.0,11,6,2.0,2,4,Y
EMP_9450,45.0,single ,20.0,Human Resources,Supply Chain Manager,Travel_Rarely,Life Sciences,8146.0,9,7,4.0,2,3,True
EMP_6450,45.0,D,18.0,Marketing,Support Specialist,Travel_Frequently,Life Sciences,7565.0,8,1,4.0,2,4,Yes
EMP_7553,41.0,Married,28.0,Human Resources,Recruiter,Travel_Frequently,Medical,20294.0,8,3,4.0,4,3,NO
EMP_4263,58.0, Married ,30.0,Manufacturing,Accountant,Non-Travel,Med,18123.0,1,0,4.0,4,3,Yes
EMP_1256,53.0,,17.0,Finance,Accountant,Travel_Rarely,Other,11613.0,13,8,3.0,3,2,Yes
EMP_9176,27.0, Married ,9.0,Customer Support,Research Scientist,Travel_Frequently,Arts,17083.0,3,3,2.0,2,2,Y
EMP_2505,39.0, Married ,25.0,Marketing,Marketing Executive,Travel_Frequently,Arts,4936.0,4,2,2.0,2,4,no
EMP_5428,27.0,Divorced,12.0,Sales,Manufacturing Director,Non-Travel,Medical,3839.0,16,6,2.0,4,2,yes
EMP_3078,60.0,Single,18.0,Finance,Research Scientist,Travel_Rarely,Technical Degree,12463.0,-5,0,2.0,4,3,
EMP_3808,46.0,M,18.0,Customer Support,Supply Chain Manager,Travel_Rarely,MBA,3364.0,4,3,2.0,3,1,NO
EMP_7598,48.0,Married,26.0,Human Resources,Lab Technician,Travel_Rarely,Med,11524.0,5,5,3.0,1,2,no
EMP_5811,52.0,single ,29.0,Marketing,Sales Executive,Travel_Rarely,Technical Degree,4456.0,4,3,4.0,3,4,YES
EMP_8741,40.0,D,12.0,Human Resources,Lab Technician,Travel_Rarely,Arts,5897.0,20,5,4.0,2,3,NO
EMP_8616,39.0,single ,26.0,Legal,Research Scientist,Non-Travel,Arts,24724.0,1,0,1.0,4,2,NO
EMP_2442,37.0,S,3.0,Operations,Sales Representative,Non-Travel,Med,18043.0,15,9,4.0,1,1,Y
EMP_5788,35.0,M,19.0,Sales,Software Engineer,Travel_Frequently,Arts,8922.0,1,1,1.0,3,3,no
EMP_2603,50.0,D,26.0,Customer Support,Manufacturing Director,Sometimes,Marketing,17172.0,17,2,1.0,3,4,Y
EMP_8112,47.0,M,12.0,Human Resources,Lab Technician,Non-Travel,Life Sciences,9050.0,15,4,2.0,3,4,no
EMP_9105,48.0,Single,23.0,Marketing,Finance Analyst,Non-Travel,MBA,18928.0,14,7,2.0,4,1,Y
EMP_2007,36.0,S,18.0,Research & Development,Production Technician,Travel_Frequently,Life Sciences,19215.0,9,0,2.0,4,2,yes
EMP_1175,43.0,single ,24.0,Research & Development,IT Manager,Travel_Frequently,Med,16085.0,7,6,1.0,4,4,No
EMP_3860,56.0,Divorced,26.0,IT,Production Technician,Non-Travel,Medical,8277.0,16,6,,2,1,
EMP_1947,50.0, Married ,17.0,Customer Support,Legal Counsel,Non-Travel,Life Sci,24068.0,18,10,4.0,1,4,No
EMP_7038,53.0,M,1.0,Marketing,Software Engineer,Non-Travel,Life Sci,19419.0,2,1,4.0,2,4,yes
EMP_1080,40.0,married,22.0,Legal,Operations Manager,Travel_Frequently,Marketing,23591.0,11,5,4.0,4,1,
EMP_2221,56.0,M,21.0,Customer Support,Sales Executive,,Medical,9684.0,13,0,1.0,3,2,Y
EMP_2776,49.0,married,1.0,Manufacturing,Sales Executive,Travel_Frequently,Med,12462.0,20,6,1.0,2,4,yes
EMP_9532,36.0,Divorced,18.0,Manufacturing,Supply Chain Manager,Travel_Rarely,Technical Degree,4440.0,17,10,1.0,3,1,
EMP_1928,42.0, Married ,7.0,Finance,Software Engineer,Travel_Rarely,Life Sciences,4071.0,3,2,4.0,1,3,no
EMP_8445,31.0,Divorced,9.0,,Finance Analyst,Travel_Rarely,Life Sciences,13947.0,18,6,4.0,4,2,yes
EMP_3193,28.0,,13.0,Operations,Software Engineer,Travel_Rarely,Other,11971.0,8,0,2.0,3,3,no
EMP_7952,40.0,Divorced,2.0,Sales,Paralegal,Travel_Frequently,MBA,8739.0,6,3,3.0,3,4,No
EMP_8874,23.0,S,13.0,Marketing,Software Engineer,Travel_Frequently,Technical Degree,24908.0,12,2,4.0,1,4,No
EMP_1684,56.0,Single,6.0,Operations,Paralegal,Travel_Frequently,Marketing,,18,6,4.0,1,1,N
EMP_4652,24.0,married,8.0,Legal,HR Manager,Non-Travel,Arts,5003.0,7,6,4.0,3,2,Yes
EMP_9024,24.0,Divorced,15.0,Finance,HR Manager,Travel_Frequently,Life Sciences,9020.0,13,4,2.0,4,3,N
EMP_9189,52.0,married,3.0,IT,Marketing Manager,Travel_Frequently,Marketing,11855.0,3,3,1.0,2,2,
EMP_7998,60.0,,20.0,Operations,Software Engineer,Travel_Rarely,Other,4983.0,13,4,2.0,3,4,N
EMP_2336,35.0,married,10.0,IT,Finance Analyst,Travel_Rarely,Med,16668.0,15,4,1.0,2,2,No
EMP_8270,41.0,single ,7.0,Customer Support,Research Scientist,Non-Travel,Arts,21850.0,9,2,1.0,3,4,yes
EMP_7874,55.0,single ,6.0,Marketing,Accountant,Non-Travel,Arts,5649.0,16,9,4.0,4,3,yes
EMP_7609,43.0,Single,29.0,Manufacturing,Operations Manager,Travel_Rarely,Marketing,19062.0,12,3,2.0,2,1,
EMP_2881,25.0,M,5.0,Manufacturing,Research Scientist,Non-Travel,Med,15272.0,16,4,2.0,3,2,YES
EMP_1580,25.0,Single,4.0,Research & Development,Operations Manager,Travel_Frequently,Medical,15896.0,16,5,,3,1,
EMP_9922,28.0,Divorced,7.0,IT,Operations Manager,,Life Sciences,7240.0,15,8,2.0,4,1,no
EMP_9358,36.0,S,25.0,Sales,Support Specialist,Travel_Rarely,Arts,,11,1,2.0,3,2,
EMP_1739,38.0, Married ,1.0,IT,Marketing Executive,Travel_Rarely,Other,23125.0,13,4,3.0,3,1,Yes
EMP_4275,25.0,single ,17.0,IT,Legal Counsel,Travel_Rarely,Life Sciences,,1,1,1.0,4,4,no
EMP_4033,49.0,married,6.0,Operations,Marketing Executive,Travel_Frequently,Medical,5534.0,15,3,4.0,1,2,Y
EMP_8654,50.0,Single,14.0,Marketing,Paralegal,Travel_Rarely,Life Sciences,22433.0,2,0,4.0,3,2,no
EMP_5523,57.0,married,4.0,Research & Development,Supply Chain Manager,Travel_Rarely,Medical,4620.0,8,5,4.0,1,1,YES
EMP_8674,50.0,Single,29.0,Manufacturing,Customer Service Rep,Travel_Rarely,Life Sci,17441.0,15,7,3.0,2,4,no
EMP_1608,28.0,Single,5.0,Operations,Software Engineer,Travel_Frequently,MBA,16396.0,3,0,4.0,3,1,Yes
EMP_5551,23.0, Married ,16.0,Marketing,Production Technician,Non-Travel,Life Sci,14636.0,19,1,3.0,4,4,Y
EMP_1485,54.0,Single,10.0,Operations,Legal Counsel,Travel_Frequently,Med,13528.0,9,4,2.0,4,4,
EMP_9582,34.0,D,28.0,Manufacturing,Legal Counsel,Travel_Rarely,Arts,10336.0,20,2,2.0,2,4,Y
EMP_7850,,married,30.0,Manufacturing,HR Manager,Non-Travel,Med,10410.0,4,3,4.0,1,3,Y
EMP_8548,52.0, Married ,,Manufacturing,Paralegal,Travel_Frequently,Arts,23459.0,20,7,3.0,4,3,YES
EMP_4146,58.0,M,2.0,Human Resources,Operations Manager,Non-Travel,Medical,11550.0,12,5,3.0,2,1,yes
EMP_8744,54.0,married,8.0,Operations,Production Technician,Non-Travel,Medical,12125.0,16,3,2.0,1,4,NO
EMP_3084,34.0,Married,15.0,IT,Lab Technician,Non-Travel,MBA,20507.0,7,1,1.0,4,3,Y
EMP_6850,46.0, Married ,8.0,Research & Development,Manufacturing Director,Travel_Frequently,Other,22162.0,16,9,2.0,2,4,Active
EMP_9860,39.0,S,20.0,Marketing,Finance Analyst,Travel_Rarely,Life Sci,8064.0,14,7,3.0,3,1,N
EMP_1686,28.0, Married ,10.0,IT,Lab Technician,Non-Travel,MBA,20735.0,18,10,2.0,2,4,NO
EMP_9980,31.0,M,5.0,IT,HR Manager,Travel_Frequently,MBA,14015.0,3,3,1.0,4,2,yes
EMP_5731,52.0,M,6.0,Legal,Sales Executive,Non-Travel,Other,10826.0,10,7,4.0,4,3,No
EMP_9120,45.0,D,22.0,Operations,Customer Service Rep,Travel_Rarely,Life Sci,10846.0,11,10,3.0,2,2,no
EMP_9253,57.0,S,2.0,Finance,Software Engineer,Non-Travel,Medical,22021.0,6,2,2.0,3,4,yes
EMP_9455,31.0,Married,2.0,Customer Support,Lab Technician,Travel_Frequently,MBA,22103.0,17,1,3.0,1,3,Yes
EMP_1536,28.0,single ,21.0,Finance,Accountant,Travel_Rarely,Medical,24229.0,8,4,2.0,2,1,
EMP_9431,40.0,single ,3.0,Sales,Recruiter,Non-Travel,Arts,6304.0,3,2,1.0,1,4,
EMP_8316,38.0,D,9.0,Customer Support,Production Technician,Travel_Frequently,Technical Degree,19369.0,14,1,2.0,4,3,
EMP_3757,29.0,D,12.0,IT,Customer Service Rep,Travel_Rarely,Technical Degree,6066.0,7,4,2.0,1,2,Y
EMP_3038,23.0,Single,28.0,Sales,Finance Analyst,Travel_Rarely,Technical Degree,20161.0,6,3,4.0,3,1,yes
EMP_1738,42.0,single ,22.0,Human Resources,Lab Technician,Non-Travel,Med,,12,5,4.0,4,4,Y
EMP_9432,57.0,D,23.0,Sales,Supply Chain Manager,Travel_Rarely,Med,13504.0,9,2,1.0,1,4,yes
EMP_1552,32.0,Married,5.0,Sales,Manufacturing Director,Travel_Rarely,Medical,14631.0,17,1,3.0,1,3,Yes
EMP_8797,46.0,D,1.0,IT,Manufacturing Director,Travel_Frequently,Life Sciences,6151.0,17,3,3.0,4,1,No
EMP_4376,23.0,Single,28.0,Sales,HR Manager,Travel_Frequently,Medical,23705.0,14,3,2.0,3,3,N
EMP_3216,32.0,Single,2.0,Legal,Support Specialist,Travel_Frequently,Marketing,10774.0,1,0,3.0,2,4,NO
EMP_3786,23.0,,8.0,Human Resources,Accountant,Travel_Frequently,Life Sci,16068.0,8,8,1.0,1,1,Yes
EMP_2034,57.0, Married ,15.0,Marketing,Sales Executive,Travel_Rarely,Marketing,24733.0,4,2,3.0,1,2,N
EMP_6931,26.0,Divorced,,Customer Support,Sales Representative,Travel_Rarely,Technical Degree,6360.0,19,5,1.0,1,2,No
EMP_9966,47.0,S,9.0,Sales,Finance Analyst,Travel_Frequently,Marketing,5419.0,13,10,2.0,1,3,False
EMP_8976,58.0,M,6.0,Manufacturing,Legal Counsel,Non-Travel,Arts,7615.0,1,1,1.0,2,3,N
EMP_4546,48.0,Single,9.0,Marketing,Production Technician,Travel_Rarely,Life Sci,6467.0,12,7,1.0,3,3,N
EMP_6697,50.0,Married,28.0,Human Resources,Supply Chain Manager,Travel_Frequently,MBA,15369.0,13,1,2.0,2,2,Yes
EMP_8581,27.0,Single,20.0,Sales,IT Manager,Travel_Frequently,Life Sci,5013.0,14,4,3.0,2,3,Y
EMP_9764,53.0,Single,7.0,Human Resources,Manufacturing Director,YES,Other,13506.0,1,0,1.0,2,4,Yes
EMP_6454,60.0,,27.0,Customer Support,Finance Analyst,Travel_Rarely,Life Sci,6900.0,14,8,3.0,2,3,YES
EMP_9290,50.0,Divorced,10.0,Operations,Operations Manager,Travel_Frequently,Med,21662.0,12,6,4.0,1,4,yes
EMP_5690,58.0,single ,10.0,Operations,Operations Manager,Travel_Frequently,Technical Degree,14890.0,1,0,4.0,3,1,YES
EMP_4499,22.0,,6.0,Operations,Customer Service Rep,Travel_Frequently,Life Sciences,20388.0,18,8,2.0,4,4,Yes
EMP_8596,60.0,M,6.0,IT,Software Engineer,Travel_Frequently,Life Sciences,24390.0,13,10,1.0,1,1,No
EMP_5190,53.0,single ,21.0,Human Resources,Marketing Executive,Non-Travel,MBA,18307.0,3,3,,1,1,YES
EMP_4442,54.0,Divorced,25.0,Legal,Paralegal,Travel_Frequently,Med,20132.0,6,1,1.0,2,3,no
EMP_6647,56.0,M,7.0,IT,Finance Analyst,Non-Travel,Marketing,6319.0,1,1,4.0,3,3,YES
EMP_3100,34.0,married,24.0,Research & Development,Exec,Travel_Rarely,Medical,22024.0,16,5,3.0,2,3,N
EMP_9189,56.0,,20.0,Customer Support,Operations Manager,Travel_Rarely,Technical Degree,23608.0,6,6,1.0,1,1,No
EMP_3269,53.0,M,19.0,Finance,Recruiter,Travel_Frequently,Med,Unknown,4,1,,4,1,No
EMP_9167,57.0,married,1.0,Sales,IT Manager,Travel_Frequently,Marketing,15597.0,6,0,1.0,4,4,yes
EMP_6977,53.0,D,8.0,Human Resources,Recruiter,Non-Travel,Life Sci,20878.0,13,3,2.0,4,3,
EMP_7895,59.0,Divorced,9.0,Customer Support,Marketing Manager,Travel_Frequently,Arts,4406.0,2,2,2.0,1,4,
EMP_5039,53.0,M,27.0,Legal,Marketing Manager,Non-Travel,Marketing,16650.0,5,4,2.0,3,1,N
EMP_2886,52.0,Divorced,3.0,Marketing,Research Scientist,Travel_Rarely,Marketing,9894.0,19,7,1.0,2,1,no
EMP_1830,49.0,Single,16.0,Legal,Customer Service Rep,Travel_Rarely,Other,11454.0,13,3,1.0,2,2,Y
EMP_4983,36.0,M,7.0,Legal,Support Specialist,Travel_Rarely,Marketing,15342.0,11,6,3.0,1,4,NO
EMP_6334,23.0,Divorced,2.0,Finance,Sales Executive,Non-Travel,Medical,17629.0,10,4,2.0,4,3,no
EMP_7650,47.0, Married ,6.0,Research & Development,Support Specialist,Non-Travel,Life Sciences,8472.0,18,0,2.0,3,4,yes
EMP_8732,39.0,D,22.0,Operations,Marketing Manager,Travel_Rarely,Life Sci,6445.0,1,1,1.0,4,3,no
EMP_6761,58.0, Married ,20.0,Finance,Sales Executive,Travel_Frequently,Medical,18473.0,18,5,3.0,3,4,Yes
EMP_1895,52.0,married,23.0,IT,Supply Chain Manager,Travel_Frequently,Other,15050.0,10,0,,3,1,
EMP_4893,200.0,Married,24.0,Customer Support,Manufacturing Director,Non-Travel,Marketing,4199.0,18,6,2.0,4,4,YES
EMP_5669,38.0,Divorced,5.0,Operations,Supply Chain Manager,Travel_Rarely,Other,14436.0,3,1,3.0,1,3,No
EMP_8547,23.0,,23.0,Marketing,Paralegal,Travel_Frequently,MBA,13636.0,8,1,3.0,4,4,
EMP_4905,50.0,S,1.0,Research & Development,Operations Manager,Travel_Frequently,Medical,3264.0,11,1,4.0,1,1,NO
EMP_8711,58.0,D,29.0,Sales,Production Technician,Travel_Rarely,Life Sci,3166.0,14,0,1.0,4,1,N
EMP_5292,55.0,S,6.0,Marketing,Accountant,Travel_Frequently,Life Sci,19737.0,16,2,1.0,4,1,
EMP_2166,59.0, Married ,1.0,Customer Support,Marketing Manager,Travel_Frequently,MBA,20972.0,16,8,1.0,1,1,YES
EMP_9769,23.0,D,18.0,Marketing,HR Manager,Non-Travel,Marketing,4734.0,9,8,,3,1,YES
EMP_5127,49.0,,28.0,Research & Development,Legal Counsel,Travel_Frequently,Arts,5855.0,15,0,4.0,2,2,N
EMP_9910,28.0,single ,14.0,Finance,Sales Representative,Travel_Frequently,Marketing,22015.0,9,5,2.0,4,2,YES
EMP_2396,37.0,single ,27.0,Finance,Production Technician,Travel_Frequently,Technical Degree,18521.0,11,4,2.0,2,4,no
EMP_7155,46.0,D,28.0,Operations,Marketing Executive,Non-Travel,Life Sciences,4780.0,5,2,2.0,2,2,NO
EMP_2664,43.0,married,16.0,Customer Support,Support Specialist,Travel_Frequently,Medical,19942.0,10,6,1.0,2,1,yes
EMP_5769,56.0,D,23.0,Marketing,Finance Analyst,Travel_Frequently,Med,17986.0,9,1,1.0,3,1,No
EMP_3023,23.0,Married,25.0,Human Resources,Sales Representative,Travel_Rarely,Life Sciences,7629.0,19,3,1.0,1,4,Yes
EMP_3553,46.0,S,6.0,Sales,Recruiter,Travel_Frequently,Medical,18424.0,15,6,4.0,3,2,
EMP_2782,22.0,Divorced,7.0,Finance,Support Specialist,Travel_Rarely,Med,21991.0,9,7,2.0,1,4,NO
EMP_1317,32.0,married,22.0,Legal,Software Engineer,Non-Travel,Arts,12892.0,18,1,2.0,3,1,Yes
EMP_7232,29.0,married,9.0,Manufacturing,Sales Representative,Non-Travel,Medical,23659.0,8,4,,2,4,Yes
EMP_7937,41.0,D,18.0,Finance,Sales Executive,Travel_Frequently,Other,15343.0,11,2,1.0,2,2,NO
EMP_9558,30.0,Married,15.0,R&D,Finance Analyst,Non-Travel,Technical Degree,9986.0,18,3,,3,4,Y
EMP_3125,22.0, Married ,5.0,Operations,Supply Chain Manager,Travel_Frequently,Life Sciences,15594.0,3,2,1.0,2,4,
EMP_6119,44.0, Married ,28.0,Research & Development,Customer Service Rep,Travel_Rarely,Technical Degree,24801.0,14,0,3.0,2,4,no
EMP_9895,39.0,Divorced,6.0,Operations,Sales Representative,Travel_Frequently,Technical Degree,13006.0,19,4,1.0,1,4,No
EMP_8831,34.0, Married ,23.0,Marketing,IT Manager,Travel_Frequently,Med,5550.0,10,2,1.0,3,3,no
EMP_2060,, Married ,16.0,Manufacturing,Legal Counsel,Non-Travel,Technical Degree,8747.0,16,6,1.0,2,3,No
EMP_2205,34.0,single ,17.0,Legal,Supply Chain Manager,Non-Travel,Marketing,6024.0,6,6,4.0,3,3,YES
EMP_1565,32.0,D,22.0,Research & Development,Finance Analyst,Travel_Rarely,Med,13614.0,7,2,2.0,3,2,No
EMP_5901,40.0,married,21.0,Marketing,Paralegal,Travel_Frequently,Technical Degree,11479.0,7,1,2.0,1,1,yes
EMP_2850,32.0,single ,16.0,Operations,Recruiter,Non-Travel,Marketing,21321.0,20,2,2.0,2,3,yes
EMP_4611,36.0,S,17.0,Legal,Support Specialist,Non-Travel,Marketing,22726.0,1,0,4.0,4,3,YES
EMP_1480,,married,12.0,Manufacturing,Customer Service Rep,Travel_Rarely,Life Sciences,10092.0,3,2,4.0,1,3,Y
EMP_4236,26.0, Married ,2.0,IT,Finance Analyst,Travel_Rarely,Technical Degree,18536.0,11,3,3.0,4,3,no
EMP_6674,27.0,single ,8.0,Human Resources,Marketing Manager,Travel_Rarely,Technical Degree,6660.0,4,3,4.0,2,4,N
EMP_9590,26.0,Divorced,20.0,Legal,Supply Chain Manager,Non-Travel,Med,18471.0,3,1,2.0,3,2,no
EMP_4611,33.0,Married,27.0,Customer Support,Research Scientist,Non-Travel,Life Sciences,12230.0,4,2,4.0,3,1,YES
EMP_1937,29.0,Married,2.0,Customer Support,Research Scientist,Travel_Frequently,Life Sci,9778.0,2,0,1.0,3,2,NO
EMP_6200,55.0,married,28.0,Sales,Marketing Manager,Non-Travel,Arts,-100.0,14,7,2.0,1,4,N
