EmployeeID,Age,MaritalStatus,DistanceFromHome,Department,JobRole,BusinessTravel,EducationField,MonthlyIncome,YearsAtCompany,YearsSinceLastPromotion,JobSatisfaction,Performance_Rating,Work_Life_Balance,Attrition,Attrition_Predicted,Probability,Risk
EMP_1209,25.0,Divorced,20.0,Unknown,Marketing Executive,Travel_Rarely,Life Sciences,6283.0,7,1,2.0,3,3,1,1,62.61,High Risk
EMP_4743,29.0,Unknown,8.0,Finance,Legal Counsel,Travel_Rarely,Life Sciences,6947.0,18,7,4.0,1,2,1,1,62.77,High Risk
EMP_7110,45.0,Divorced,17.0,Unknown,Finance Analyst,Travel_Rarely,Life Sciences,13974.5,17,8,2.0,2,4,1,1,61.18,High Risk
EMP_7924,27.0,Married,21.0,Manufacturing,Operations Manager,Travel_Rarely,Medical,7494.0,4,2,3.0,4,3,1,1,64.81,High Risk
EMP_4825,40.0,Single,20.0,IT,Operations Manager,Travel_Rarely,Medical,10828.0,17,7,1.0,3,2,1,1,61.7,High Risk
EMP_7198,58.0,Married,11.0,IT,Sales Executive,Non-Travel,Arts,5859.0,17,6,3.0,3,3,1,1,69.51,High Risk
EMP_5295,24.0,Single,10.0,Marketing,Lab Technician,Travel_Frequently,Medical,21101.0,1,0,2.0,3,4,1,1,65.7,High Risk
EMP_3855,56.0,Divorced,28.0,Legal,IT Manager,Non-Travel,Medical,15174.0,17,5,1.0,4,4,1,1,61.18,High Risk
EMP_5556,52.0,Single,5.0,Unknown,Marketing Manager,Travel_Rarely,MBA,18857.0,20,9,3.0,2,4,1,1,65.41,High Risk
EMP_5004,30.0,Divorced,4.0,Unknown,Supply Chain Manager,Travel_Frequently,Arts,14443.0,5,5,4.0,4,3,1,1,66.16,High Risk
EMP_5924,58.0,Unknown,13.0,Customer Support,Marketing Executive,Travel_Rarely,Marketing,22433.0,1,0,2.0,2,3,1,1,68.88,High Risk
EMP_6136,27.0,Divorced,28.0,Marketing,Accountant,Travel_Frequently,Arts,10048.0,12,4,2.0,4,3,1,1,65.82,High Risk
EMP_4442,36.0,Married,25.0,Manufacturing,Paralegal,Travel_Frequently,Arts,8961.0,1,0,3.0,3,1,1,1,70.58,High Risk
EMP_8824,25.0,Single,29.0,Sales,HR Manager,Travel_Rarely,Medical,19258.0,16,0,1.0,2,2,1,1,64.75,High Risk
EMP_7388,32.0,Single,16.0,Customer Support,Operations Manager,Non-Travel,Other,10485.0,20,2,3.0,4,3,1,1,65.6,High Risk
EMP_9080,53.0,Married,11.0,Human Resources,Recruiter,Non-Travel,Arts,9279.0,5,1,4.0,4,1,1,1,66.58,High Risk
EMP_7966,42.0,Married,9.0,IT,Research Scientist,Travel_Frequently,Medical,13407.0,14,6,4.0,2,3,1,1,61.21,High Risk
EMP_2231,41.0,Single,3.0,Sales,Customer Service Rep,Non-Travel,Arts,10037.0,5,2,3.0,2,1,1,1,69.07,High Risk
EMP_3034,36.0,Divorced,7.0,Human Resources,Lab Technician,Travel_Rarely,Medical,12768.0,7,4,1.0,3,4,1,1,68.6,High Risk
EMP_4753,42.0,Unknown,13.0,IT,Software Engineer,Travel_Frequently,Other,22815.0,12,10,1.0,2,3,1,1,65.57,High Risk
EMP_5298,40.0,Single,8.0,Legal,Accountant,Non-Travel,Technical Degree,16035.0,11,3,2.0,2,3,1,1,60.45,High Risk
EMP_5686,55.0,Single,4.0,Marketing,Recruiter,Travel_Rarely,Life Sciences,7862.0,9,0,1.0,3,3,1,1,62.84,High Risk
EMP_6198,42.0,Divorced,5.0,Customer Support,Paralegal,Travel_Frequently,Technical Degree,8161.0,14,10,4.0,2,4,1,1,65.64,High Risk
EMP_9476,41.0,Married,6.0,Marketing,Operations Manager,Travel_Rarely,Life Sciences,13974.5,8,0,3.0,1,2,1,1,60.72,High Risk
EMP_7685,51.0,Married,30.0,Customer Support,Recruiter,Travel_Frequently,Other,50000.0,15,4,1.0,2,1,1,1,65.14,High Risk
EMP_1749,35.0,Married,5.0,Legal,Sales Representative,Travel_Rarely,Other,24218.0,18,0,1.0,1,4,1,1,67.82,High Risk
EMP_5376,49.0,Single,10.0,Legal,Software Engineer,Travel_Frequently,Medical,14711.0,2,1,4.0,4,4,1,1,63.84,High Risk
EMP_4918,35.0,Divorced,2.0,Operations,Finance Analyst,Non-Travel,Technical Degree,3934.0,6,3,4.0,4,2,1,1,63.2,High Risk
EMP_9338,43.0,Married,15.0,Customer Support,IT Manager,Non-Travel,Medical,13764.0,4,1,1.0,1,3,1,1,64.9,High Risk
EMP_4781,39.0,Married,9.0,IT,Supply Chain Manager,Travel_Rarely,Life Sciences,22473.0,5,2,3.0,3,3,1,1,60.39,High Risk
EMP_2605,42.0,Divorced,17.0,Marketing,Production Technician,Non-Travel,Medical,22083.0,7,5,4.0,1,4,1,1,60.98,High Risk
EMP_7146,49.0,Married,24.0,Manufacturing,Lab Technician,Non-Travel,Medical,19053.0,15,6,2.0,2,4,1,1,60.9,High Risk
EMP_4484,37.0,Divorced,7.0,Manufacturing,Customer Service Rep,Travel_Frequently,Other,9214.0,5,5,4.0,3,1,1,1,68.89,High Risk
EMP_5646,37.0,Married,25.0,Manufacturing,HR Manager,Non-Travel,Medical,9567.0,16,5,1.0,1,3,1,1,60.11,High Risk
EMP_5463,37.0,Single,8.0,Unknown,Recruiter,Travel_Rarely,Life Sciences,3323.0,2,0,1.0,2,2,1,1,64.22,High Risk
EMP_4630,49.0,Single,2.0,Sales,Accountant,Travel_Rarely,Marketing,11132.0,4,3,1.0,1,4,1,1,64.15,High Risk
EMP_6946,44.0,Unknown,7.0,Finance,Customer Service Rep,Travel_Frequently,Medical,7934.0,7,4,1.0,3,2,1,1,66.07,High Risk
EMP_8411,43.0,Married,5.0,Finance,Manufacturing Director,Travel_Frequently,MBA,24564.0,20,5,4.0,2,2,1,1,62.55,High Risk
EMP_5465,26.0,Married,19.0,Human Resources,Recruiter,Travel_Frequently,MBA,13872.0,3,0,1.0,2,1,1,1,60.86,High Risk
EMP_8010,57.0,Married,11.0,Sales,Supply Chain Manager,Non-Travel,MBA,14876.0,13,5,4.0,2,3,1,1,62.91,High Risk
EMP_8252,43.0,Single,8.0,Legal,Production Technician,Non-Travel,Technical Degree,10184.0,8,4,4.0,4,2,1,1,61.28,High Risk
EMP_3235,25.0,Married,23.0,Legal,Manufacturing Director,Travel_Frequently,Life Sciences,50000.0,19,9,2.0,3,1,1,1,64.4,High Risk
EMP_6957,36.0,Divorced,19.0,Customer Support,Recruiter,Non-Travel,Technical Degree,6310.0,7,3,2.0,2,2,1,1,67.65,High Risk
EMP_4302,58.0,Single,11.0,IT,Paralegal,Travel_Frequently,Life Sciences,6834.0,4,3,4.0,2,2,1,1,68.86,High Risk
EMP_3634,57.0,Divorced,15.0,IT,Recruiter,Travel_Frequently,Other,9285.0,7,4,4.0,2,4,1,1,66.26,High Risk
EMP_9837,41.0,Divorced,19.0,Legal,Customer Service Rep,Travel_Rarely,Other,7611.0,5,0,4.0,3,1,1,1,66.54,High Risk
EMP_3669,59.0,Unknown,6.0,Customer Support,Customer Service Rep,Travel_Frequently,Life Sciences,21972.0,3,3,3.0,1,3,1,1,71.24,High Risk
EMP_2004,43.0,Married,2.0,Legal,Lab Technician,Non-Travel,Marketing,22287.0,5,0,2.0,3,1,1,1,67.31,High Risk
EMP_7807,32.0,Unknown,24.0,Human Resources,Operations Manager,Non-Travel,MBA,14228.0,12,9,3.0,2,1,1,1,66.6,High Risk
EMP_9339,45.0,Unknown,28.0,Customer Support,HR Manager,Non-Travel,MBA,7611.0,14,2,2.0,3,1,1,1,65.86,High Risk
EMP_7013,30.0,Married,1.0,Sales,Recruiter,Non-Travel,Medical,5588.0,5,2,1.0,4,3,1,1,61.93,High Risk
EMP_9272,39.0,Unknown,16.0,Unknown,Manufacturing Director,Travel_Rarely,Life Sciences,14397.0,12,2,2.0,2,2,1,1,60.35,High Risk
EMP_9793,33.0,Married,30.0,Legal,Marketing Manager,Non-Travel,Arts,20744.0,14,5,1.0,2,2,1,1,65.58,High Risk
EMP_1739,38.0,Married,1.0,IT,Marketing Executive,Travel_Rarely,Other,23125.0,13,4,3.0,3,1,1,1,62.19,High Risk
EMP_5523,57.0,Married,4.0,Unknown,Supply Chain Manager,Travel_Rarely,Medical,4620.0,8,5,4.0,1,1,1,1,64.86,High Risk
EMP_1608,28.0,Single,5.0,Operations,Software Engineer,Travel_Frequently,MBA,16396.0,3,0,4.0,3,1,1,1,61.68,High Risk
EMP_8548,52.0,Married,16.0,Manufacturing,Paralegal,Travel_Frequently,Arts,23459.0,20,7,3.0,4,3,1,1,65.46,High Risk
EMP_4146,58.0,Married,2.0,Human Resources,Operations Manager,Non-Travel,Medical,11550.0,12,5,3.0,2,1,1,1,68.33,High Risk
EMP_3757,29.0,Divorced,12.0,IT,Customer Service Rep,Travel_Rarely,Technical Degree,6066.0,7,4,2.0,1,2,1,1,64.25,High Risk
EMP_3038,23.0,Single,28.0,Sales,Finance Analyst,Travel_Rarely,Technical Degree,20161.0,6,3,4.0,3,1,1,1,64.6,High Risk
EMP_3786,23.0,Unknown,8.0,Human Resources,Accountant,Travel_Frequently,Life Sciences,16068.0,8,8,1.0,1,1,1,1,66.79,High Risk
EMP_6697,50.0,Married,28.0,Human Resources,Supply Chain Manager,Travel_Frequently,MBA,15369.0,13,1,2.0,2,2,1,1,60.47,High Risk
EMP_9167,57.0,Married,1.0,Sales,IT Manager,Travel_Frequently,Marketing,15597.0,6,0,1.0,4,4,1,1,64.02,High Risk
EMP_1317,32.0,Married,22.0,Legal,Software Engineer,Non-Travel,Arts,12892.0,18,1,2.0,3,1,1,1,68.82,High Risk
EMP_4611,36.0,Single,17.0,Legal,Support Specialist,Non-Travel,Marketing,22726.0,1,0,4.0,4,3,1,1,63.58,High Risk
EMP_6426,27.0,Divorced,10.0,Sales,IT Manager,Travel_Rarely,MBA,13966.0,6,5,1.0,4,1,1,1,67.65,High Risk
EMP_6313,30.0,Married,21.0,Sales,Support Specialist,Travel_Rarely,Life Sciences,23570.0,2,0,2.0,4,3,1,1,67.6,High Risk
EMP_8807,25.0,Single,13.0,Finance,IT Manager,Travel_Rarely,Other,12715.0,13,8,4.0,1,1,1,1,63.64,High Risk
EMP_8700,52.0,Married,13.0,Operations,Marketing Manager,Non-Travel,Arts,24826.0,16,6,3.0,2,3,1,1,65.78,High Risk
EMP_4233,55.0,Married,14.0,Manufacturing,Operations Manager,Travel_Frequently,Life Sciences,6053.0,6,3,4.0,3,2,1,1,69.95,High Risk
EMP_4257,59.0,Single,24.0,IT,Marketing Manager,Non-Travel,Life Sciences,14411.0,1,0,3.0,2,1,1,1,74.41,High Risk
EMP_7883,39.0,Married,12.0,IT,Marketing Manager,Travel_Frequently,Arts,17246.0,19,8,4.0,3,4,1,1,68.5,High Risk
EMP_6871,58.0,Unknown,19.0,Unknown,Sales Executive,Non-Travel,MBA,20429.0,14,3,2.0,3,2,1,1,68.06,High Risk
EMP_3127,41.0,Single,21.0,Human Resources,Legal Counsel,Travel_Rarely,Other,11047.0,16,0,1.0,4,2,1,1,63.07,High Risk
EMP_6739,33.0,Divorced,9.0,Operations,Recruiter,Non-Travel,Arts,5492.0,18,3,2.0,2,1,1,1,62.57,High Risk
EMP_4312,38.0,Divorced,19.0,Manufacturing,Operations Manager,Non-Travel,Life Sciences,18121.0,16,9,4.0,1,3,1,1,63.46,High Risk
EMP_3374,47.0,Single,8.0,Operations,Accountant,Non-Travel,MBA,9955.0,9,9,2.0,3,3,1,1,62.34,High Risk
EMP_4677,37.0,Married,18.0,Manufacturing,Operations Manager,Travel_Frequently,Technical Degree,8079.0,9,0,4.0,2,1,1,1,66.64,High Risk
EMP_8781,56.0,Single,5.0,Unknown,Operations Manager,Travel_Frequently,Technical Degree,16895.0,14,10,1.0,3,2,1,1,60.75,High Risk
EMP_5226,44.0,Single,3.0,IT,Software Engineer,Travel_Rarely,Marketing,5330.0,6,5,4.0,1,4,1,1,62.0,High Risk
EMP_3920,58.0,Single,28.0,Sales,Marketing Manager,Travel_Frequently,Life Sciences,22203.0,12,3,1.0,3,1,1,1,78.61,High Risk
EMP_3742,31.0,Married,6.0,Legal,Supply Chain Manager,Non-Travel,Other,24634.0,17,0,1.0,3,4,1,1,68.08,High Risk
EMP_6682,48.0,Single,12.0,Manufacturing,HR Manager,Travel_Rarely,Life Sciences,5044.0,4,3,2.0,3,4,1,1,68.65,High Risk
EMP_1072,24.0,Single,16.0,Human Resources,Support Specialist,Travel_Rarely,Medical,12301.0,3,1,2.0,4,1,1,1,60.89,High Risk
EMP_5112,39.0,Divorced,30.0,Sales,Sales Executive,Travel_Rarely,Arts,8269.0,18,10,4.0,2,4,1,1,61.03,High Risk
EMP_8772,48.0,Divorced,15.0,Manufacturing,Sales Executive,Travel_Frequently,Life Sciences,15460.0,4,4,3.0,1,3,1,1,64.97,High Risk
EMP_9621,26.0,Single,3.0,IT,Finance Analyst,Travel_Frequently,Technical Degree,10568.0,3,2,3.0,3,1,1,1,61.28,High Risk
EMP_3122,35.0,Married,3.0,IT,IT Manager,Travel_Frequently,MBA,8724.0,5,1,1.0,2,4,1,1,62.42,High Risk
EMP_9232,32.0,Single,20.0,IT,Marketing Executive,Non-Travel,Marketing,21844.0,10,9,2.0,4,1,1,1,62.61,High Risk
EMP_9546,52.0,Divorced,16.0,Sales,IT Manager,Travel_Frequently,Medical,22630.0,6,3,3.0,1,1,1,1,61.71,High Risk
EMP_1362,26.0,Married,3.0,Finance,Sales Representative,Travel_Rarely,Other,19921.0,20,2,4.0,4,3,1,1,61.63,High Risk
EMP_4523,29.0,Married,24.0,Marketing,Software Engineer,Travel_Frequently,MBA,12946.0,8,7,2.0,3,1,1,1,61.79,High Risk
EMP_9314,60.0,Single,7.0,IT,Operations Manager,Travel_Frequently,Marketing,9291.0,11,6,2.0,2,3,1,1,68.35,High Risk
EMP_8808,30.0,Married,5.0,Manufacturing,Finance Analyst,Non-Travel,Marketing,11250.0,13,2,4.0,3,2,1,1,63.96,High Risk
EMP_1358,27.0,Unknown,23.0,Operations,Finance Analyst,Travel_Rarely,Arts,17298.0,14,3,3.0,2,3,1,1,67.57,High Risk
EMP_6205,31.0,Married,19.0,Manufacturing,Paralegal,Non-Travel,Life Sciences,7965.0,5,0,2.0,2,3,1,1,61.25,High Risk
EMP_3433,44.0,Married,20.0,Finance,Lab Technician,Travel_Frequently,Technical Degree,4973.0,19,4,4.0,2,3,1,1,66.38,High Risk
EMP_2725,36.0,Divorced,10.0,Marketing,Manufacturing Director,Travel_Rarely,Technical Degree,20250.0,15,4,3.0,4,1,1,1,61.69,High Risk
EMP_6181,57.0,Single,17.0,Marketing,Legal Counsel,Travel_Rarely,Other,24080.0,20,3,3.0,4,4,1,1,65.05,High Risk
EMP_6629,23.0,Single,22.0,Unknown,Manufacturing Director,Non-Travel,MBA,12921.0,4,1,2.0,4,3,1,1,60.65,High Risk
EMP_9144,42.0,Single,24.0,Finance,Sales Representative,Unknown,Marketing,24266.0,7,3,1.0,1,2,1,1,61.74,High Risk
EMP_6370,57.0,Married,11.0,Operations,Marketing Manager,Travel_Frequently,MBA,13974.5,2,0,3.0,3,2,1,1,62.73,High Risk
EMP_2284,42.0,Divorced,1.0,Human Resources,Research Scientist,Travel_Rarely,Life Sciences,3720.0,10,2,2.0,2,1,1,1,60.08,High Risk
EMP_2706,59.0,Single,1.0,Operations,IT Manager,Non-Travel,Medical,13974.5,9,1,4.0,4,2,1,1,61.98,High Risk
EMP_4162,45.0,Married,16.0,Unknown,Marketing Executive,Travel_Rarely,Medical,24381.0,8,2,2.0,3,2,1,1,61.88,High Risk
EMP_2291,33.0,Married,30.0,Legal,Accountant,Non-Travel,Marketing,9123.0,20,9,4.0,1,1,1,1,65.06,High Risk
EMP_7542,35.0,Single,27.0,Human Resources,Finance Analyst,Travel_Rarely,MBA,11882.0,10,10,3.0,2,1,1,1,63.85,High Risk
EMP_1315,22.0,Married,22.0,Manufacturing,Marketing Executive,Non-Travel,Marketing,14502.0,11,5,2.0,4,2,1,1,60.58,High Risk
EMP_7268,25.0,Married,9.0,Operations,Research Scientist,Non-Travel,Technical Degree,22980.0,13,7,1.0,4,2,1,1,67.53,High Risk
EMP_1558,51.0,Unknown,4.0,Operations,Research Scientist,Travel_Frequently,Marketing,21488.0,13,0,3.0,4,4,1,1,65.3,High Risk
EMP_5453,40.0,Married,20.0,Operations,HR Manager,Unknown,Life Sciences,17742.0,18,0,4.0,1,2,1,1,63.44,High Risk
EMP_7256,50.0,Single,28.0,Customer Support,HR Manager,Travel_Frequently,Life Sciences,7960.0,3,0,3.0,2,2,1,1,66.24,High Risk
EMP_9408,58.0,Married,6.0,IT,Sales Executive,Non-Travel,Life Sciences,23525.0,20,0,4.0,4,4,1,1,63.29,High Risk
EMP_1647,36.0,Unknown,1.0,Manufacturing,Sales Executive,Travel_Frequently,Marketing,24542.0,5,2,2.0,4,2,1,1,60.31,High Risk
EMP_7602,26.0,Single,9.0,Legal,Legal Counsel,Travel_Frequently,Life Sciences,17830.0,4,3,3.0,3,2,1,1,61.58,High Risk
EMP_4318,30.0,Single,21.0,Legal,IT Manager,Non-Travel,Marketing,11784.0,14,5,3.0,2,1,1,1,64.36,High Risk
EMP_4423,54.0,Unknown,17.0,Manufacturing,Paralegal,Travel_Frequently,Other,21284.0,12,5,4.0,2,4,1,1,64.42,High Risk
EMP_8854,49.0,Single,13.0,Sales,Customer Service Rep,Travel_Frequently,Life Sciences,23020.0,13,0,1.0,4,2,1,1,61.81,High Risk
EMP_4234,29.0,Single,18.0,Human Resources,HR Manager,Travel_Frequently,Arts,9894.0,5,1,3.0,3,2,1,1,69.83,High Risk
EMP_9896,35.0,Single,22.0,Operations,Supply Chain Manager,Travel_Rarely,Other,19403.0,18,3,3.0,1,3,1,1,67.06,High Risk
EMP_5302,52.0,Divorced,24.0,Finance,Customer Service Rep,Non-Travel,Arts,21381.0,17,1,1.0,1,3,1,1,66.08,High Risk
EMP_2100,37.0,Unknown,11.0,IT,Software Engineer,Non-Travel,Life Sciences,7986.0,13,8,2.0,2,2,1,1,66.82,High Risk
EMP_4988,23.0,Married,1.0,IT,Supply Chain Manager,Travel_Frequently,Medical,10696.0,18,1,1.0,1,1,1,1,71.18,High Risk
EMP_2518,49.0,Unknown,21.0,Unknown,IT Manager,Travel_Rarely,Marketing,14440.0,7,3,1.0,3,2,1,1,68.98,High Risk
EMP_5831,45.0,Divorced,3.0,Marketing,Lab Technician,Travel_Frequently,Other,20354.0,3,3,2.0,4,1,1,1,70.32,High Risk
EMP_2110,47.0,Divorced,17.0,Human Resources,Recruiter,Travel_Rarely,Arts,5438.0,5,3,1.0,1,1,1,1,70.94,High Risk
EMP_3927,39.0,Single,29.0,Operations,Recruiter,Travel_Rarely,Arts,12427.0,4,1,4.0,4,4,1,1,71.55,High Risk
EMP_3291,37.0,Unknown,10.0,Operations,Sales Representative,Travel_Rarely,Arts,4512.0,17,4,4.0,2,1,1,1,67.25,High Risk
EMP_8630,40.0,Married,23.0,Manufacturing,Lab Technician,Travel_Rarely,Arts,13974.5,14,9,1.0,1,3,1,1,63.85,High Risk
EMP_3363,30.0,Married,4.0,Legal,Marketing Manager,Travel_Frequently,MBA,100000.0,12,5,3.0,1,1,1,1,72.27,High Risk
EMP_6248,54.0,Divorced,17.0,Marketing,Sales Executive,Travel_Frequently,Medical,3700.0,20,0,3.0,3,3,1,1,63.08,High Risk
EMP_1718,34.0,Married,11.0,Human Resources,Marketing Manager,Travel_Rarely,Arts,3938.0,7,4,2.0,1,3,1,1,67.7,High Risk
EMP_8778,42.0,Single,30.0,Operations,Marketing Executive,Non-Travel,Marketing,10984.0,16,3,2.0,4,1,1,1,64.65,High Risk
EMP_9150,52.0,Married,4.0,IT,Marketing Manager,Travel_Frequently,Life Sciences,13974.5,6,6,3.0,1,4,1,1,74.43,High Risk
EMP_3554,43.0,Single,15.0,Sales,Paralegal,Non-Travel,MBA,24130.0,1,1,1.0,2,1,1,1,62.7,High Risk
EMP_3595,53.0,Single,24.0,Finance,Lab Technician,Non-Travel,Arts,9050.0,1,0,4.0,2,3,1,1,68.76,High Risk
EMP_5023,38.0,Married,5.0,Sales,HR Manager,Non-Travel,Medical,4555.0,4,0,4.0,1,3,1,1,66.51,High Risk
EMP_9934,46.0,Married,10.0,Finance,Paralegal,Travel_Rarely,Medical,23908.0,11,1,1.0,4,4,1,1,64.55,High Risk
EMP_2686,26.0,Married,6.0,Finance,Legal Counsel,Travel_Rarely,MBA,18459.0,2,1,3.0,2,2,1,1,61.34,High Risk
EMP_5973,43.0,Married,6.0,Customer Support,HR Manager,Travel_Frequently,Medical,8495.0,16,2,1.0,2,1,1,1,67.65,High Risk
EMP_3195,23.0,Married,28.0,Unknown,Research Scientist,Non-Travel,Medical,10051.0,5,3,4.0,3,2,1,1,65.1,High Risk
EMP_4728,60.0,Single,25.0,Marketing,Operations Manager,Travel_Rarely,Medical,5651.0,7,3,3.0,3,4,1,1,69.14,High Risk
EMP_5661,41.0,Unknown,5.0,Human Resources,Staff,Non-Travel,Life Sciences,23925.0,2,0,2.0,1,2,1,1,64.04,High Risk
EMP_6123,44.0,Single,7.0,Operations,HR Manager,Travel_Frequently,Medical,23264.0,19,10,1.0,3,1,1,1,66.73,High Risk
EMP_8198,27.0,Divorced,23.0,Finance,Sales Executive,Travel_Frequently,Medical,14029.0,6,1,3.0,1,2,1,1,62.84,High Risk
EMP_2113,49.0,Unknown,6.0,Human Resources,Marketing Executive,Travel_Frequently,Medical,15613.0,16,0,3.0,4,2,1,1,66.25,High Risk
EMP_2905,51.0,Single,7.0,Finance,Research Scientist,Non-Travel,Arts,20855.0,15,4,2.0,4,4,1,1,68.25,High Risk
EMP_7784,24.0,Divorced,2.0,Unknown,Customer Service Rep,Travel_Frequently,Technical Degree,22482.0,11,3,4.0,4,1,1,1,62.66,High Risk
EMP_7500,22.0,Married,5.0,Sales,Customer Service Rep,Travel_Frequently,Medical,23795.0,2,0,2.0,3,2,1,1,65.87,High Risk
EMP_3460,35.0,Divorced,18.0,Sales,Supply Chain Manager,Travel_Rarely,Arts,13974.5,1,1,3.0,2,1,1,1,64.52,High Risk
EMP_5363,25.0,Married,10.0,IT,IT Manager,Travel_Rarely,Life Sciences,12734.0,2,1,2.0,3,4,1,1,60.1,High Risk
EMP_1679,38.0,Married,7.0,Finance,Recruiter,Travel_Frequently,Marketing,8478.0,8,7,2.0,3,3,1,1,62.48,High Risk
EMP_9190,26.0,Married,30.0,Operations,HR Manager,Travel_Frequently,Other,8703.0,18,1,4.0,3,3,1,1,67.98,High Risk
EMP_3420,30.0,Single,25.0,Customer Support,Accountant,Travel_Frequently,Other,7164.0,8,0,4.0,1,2,1,1,62.87,High Risk
EMP_4241,26.0,Divorced,17.0,Operations,Lab Technician,Travel_Rarely,Arts,6422.0,19,6,1.0,3,3,1,1,69.41,High Risk
EMP_3866,52.0,Divorced,27.0,Manufacturing,IT Manager,Travel_Frequently,Arts,11526.0,20,10,1.0,1,1,1,1,68.59,High Risk
EMP_5011,50.0,Divorced,9.0,Sales,IT Manager,Non-Travel,Other,4398.0,20,10,1.0,4,2,1,1,63.89,High Risk
EMP_8653,52.0,Married,11.0,Sales,Finance Analyst,Travel_Frequently,MBA,15361.0,5,2,2.0,4,1,1,1,64.35,High Risk
EMP_5074,57.0,Divorced,20.0,Manufacturing,Manufacturing Director,Travel_Frequently,Other,17615.0,17,0,2.0,3,4,1,1,60.53,High Risk
EMP_9904,57.0,Divorced,7.0,Operations,Operations Manager,Travel_Rarely,Arts,17036.0,9,5,3.0,3,1,1,1,67.39,High Risk
EMP_2185,31.0,Single,17.0,Sales,Supply Chain Manager,Travel_Rarely,Arts,11982.0,12,5,3.0,4,4,1,1,68.11,High Risk
EMP_3986,51.0,Married,8.0,IT,HR Manager,Travel_Frequently,Medical,6562.0,4,3,2.0,3,4,1,1,68.04,High Risk
EMP_9661,52.0,Married,13.0,Manufacturing,Marketing Executive,Non-Travel,Arts,18840.0,7,6,1.0,1,4,1,1,60.51,High Risk
EMP_6594,24.0,Single,12.0,Customer Support,Paralegal,Travel_Frequently,Other,12089.0,13,4,4.0,4,4,1,1,61.21,High Risk
EMP_6251,23.0,Unknown,17.0,Unknown,Paralegal,Travel_Frequently,Life Sciences,16369.0,6,1,4.0,4,4,1,1,61.81,High Risk
EMP_5241,59.0,Married,4.0,Legal,Finance Analyst,Non-Travel,MBA,12404.0,18,0,4.0,2,1,1,1,67.38,High Risk
EMP_1631,41.0,Single,26.0,Operations,Research Scientist,Travel_Rarely,Other,11136.0,16,9,2.0,3,3,1,1,63.25,High Risk
EMP_4336,60.0,Single,22.0,Sales,Marketing Executive,Travel_Rarely,Life Sciences,21510.0,2,0,4.0,1,4,1,1,65.36,High Risk
EMP_7065,26.0,Divorced,15.0,Marketing,Software Engineer,Travel_Frequently,Life Sciences,4579.0,5,2,3.0,2,3,1,1,66.97,High Risk
EMP_2279,60.0,Unknown,28.0,Unknown,Research Scientist,Travel_Rarely,MBA,13974.5,17,7,3.0,2,2,1,1,65.38,High Risk
EMP_2549,23.0,Single,4.0,Marketing,Legal Counsel,Travel_Frequently,Medical,18857.0,2,2,2.0,4,4,1,1,60.98,High Risk
EMP_1875,54.0,Single,23.0,Unknown,IT Manager,Travel_Rarely,Marketing,16278.0,18,1,2.0,3,1,1,1,64.93,High Risk
EMP_3417,27.0,Married,1.0,Finance,IT Manager,Travel_Frequently,MBA,17465.0,20,3,2.0,2,3,1,1,68.04,High Risk
EMP_4347,29.0,Divorced,27.0,Human Resources,Finance Analyst,Travel_Frequently,MBA,5380.0,3,0,1.0,4,3,1,1,66.79,High Risk
EMP_6352,25.0,Married,22.0,Unknown,Production Technician,Non-Travel,Medical,5628.0,4,0,1.0,2,3,1,1,63.38,High Risk
EMP_8243,57.0,Single,27.0,IT,Customer Service Rep,Travel_Rarely,Life Sciences,7546.0,19,4,1.0,4,2,1,1,65.51,High Risk
EMP_4636,36.0,Married,29.0,Finance,Sales Representative,Travel_Rarely,Arts,5018.0,7,2,3.0,2,4,1,1,67.3,High Risk
EMP_3419,42.0,Divorced,9.0,Human Resources,Accountant,Non-Travel,Medical,8022.0,9,0,1.0,3,3,1,1,66.34,High Risk
EMP_1402,40.0,Single,28.0,Legal,Production Technician,Travel_Frequently,Life Sciences,6098.0,6,2,2.0,2,1,1,1,62.88,High Risk
EMP_4251,55.0,Married,22.0,Sales,Operations Manager,Non-Travel,Marketing,20482.0,9,1,2.0,3,3,1,1,65.62,High Risk
EMP_6367,41.0,Single,25.0,Finance,Manufacturing Director,Travel_Frequently,Other,18872.0,20,4,1.0,1,4,1,1,60.49,High Risk
EMP_4152,51.0,Single,18.0,Marketing,Sales Representative,Travel_Rarely,Life Sciences,21792.0,2,1,2.0,4,2,1,1,62.07,High Risk
EMP_6976,58.0,Divorced,27.0,Human Resources,Operations Manager,Travel_Rarely,MBA,7658.0,6,3,4.0,1,3,1,1,67.89,High Risk
EMP_3150,30.0,Divorced,6.0,Sales,Supply Chain Manager,Travel_Rarely,Technical Degree,7188.0,2,1,2.0,3,4,1,1,69.45,High Risk
EMP_9994,38.0,Divorced,11.0,Marketing,Lab Technician,Travel_Rarely,Technical Degree,5149.0,9,6,4.0,3,2,1,1,68.25,High Risk
EMP_6390,51.0,Married,3.0,Human Resources,Sales Executive,Travel_Frequently,Life Sciences,9954.0,12,10,1.0,2,1,1,1,64.42,High Risk
EMP_5996,52.0,Married,3.0,Unknown,Research Scientist,Travel_Frequently,MBA,13974.5,8,4,2.0,2,4,1,1,64.78,High Risk
EMP_1241,55.0,Single,10.0,Sales,Manufacturing Director,Travel_Frequently,Life Sciences,21320.0,4,4,3.0,2,3,1,1,64.62,High Risk
